,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
15842,0.0302,0.030200332,0.0039,0.00390002,0,0,0.1004,0.100399799,0,0,0.0038,0.00379997,0,0,0,0,0,0,0,0,0,0,0.0396,0.039600198,0,0,,
15843,0.0297,0.029700327,0.0043,0.004300022,0,0,0.102,0.101999796,0,0,0.0049,0.004899961,0,0,0,0,0,0,0,0,0,0,0.0415,0.041500208,0,0,,
15844,0.0282,0.02820031,0.0047,0.004700024,0,0,0.1017,0.101699797,0,0,0.0059,0.005899953,0,0,0,0,0,0,0,0,0,0,0.0426,0.042600213,0,0,,
15845,0.0253,0.025300278,0.0047,0.004700024,0,0,0.0991,0.099099802,0,0,0.0066,0.006599947,0,0,0,0,0,0,0,0,0,0,0.042,0.04200021,0,0,,
15846,0.0224,0.022400246,0.0046,0.004600023,0,0,0.0951,0.09509981,0,0,0.0072,0.007199942,0,0,0,0,0,0,0,0,0,0,0.0403,0.040300202,0,0,,
15847,0.0186,0.018600205,0.0044,0.004400022,0,0,0.0902,0.09019982,0,0,0.0076,0.007599939,0,0,0,0,0,0,0,0,0,0,0.0378,0.037800189,0,0,,
15848,0.0142,0.014200156,0.0039,0.00390002,0,0,0.0824,0.082399835,0,0,0.0077,0.007699938,0,0,0,0,0,0,0,0,0,0,0.0338,0.033800169,0,0,,
15849,0.0105,0.010500116,0.0034,0.003400017,0,0,0.0735,0.073499853,0,0,0.0077,0.007699938,0,0,0,0,0,0,0,0,0,0,0.0293,0.029300147,0,0,,
15850,0.0075,0.007500083,0.0027,0.002700014,0,0,0.0626,0.062599875,0,0,0.0075,0.00749994,0,0,0,0,0,0,0,0,0,0,0.0252,0.025200126,0,0,,
15851,0.0046,0.004600051,0.0018,0.001800009,0,0,0.0531,0.053099894,0,0,0.0072,0.007199942,0,0,0,0,0,0,0,0,0,0,0.0204,0.020400102,0,0,,
15852,0.0024,0.002400026,0.001,0.001000005,0,0,0.0416,0.041599917,0,0,0.0068,0.006799946,0,0,0,0,0,0,0,0,0,0,0.016,0.01600008,0,0,,
15853,0.0009,0.00090001,0.0005,0.000500003,0,0,0.0317,0.031699937,0,0,0.0061,0.006099951,0,0,0,0,0,0,0,0,0,0,0.0119,0.01190006,0,0,,
