,broadleaf,needleleaf,C3,C4,shrubs,lake,soil,ice,canyon,roof
4741.0,0.0,0.0,0.3898132150473557,0.0,0.0,0.0,0.09745330376183893,0.0,0.415812393390136,0.09692108780066921
4742.0,0.0,0.0,0.44265815435802885,0.0,0.0,0.0,0.09999900439525158,0.0,0.37749957188697836,0.07984326935974129
4743.0,0.0,0.0,0.644151342900279,0.0,0.0,0.0,0.09823676094080579,0.0,0.2221865109972481,0.03542538516166707
4744.0,0.0,0.0,0.2894206908741628,0.0,0.0,0.0,0.07057653242734956,0.0,0.4944593088007178,0.1455434678977699
4745.0,0.0,0.0,0.1797000516154096,0.0,0.0,0.0,0.0449250129038524,0.0,0.5711019953698216,0.20427294011091646
4746.0,0.0,0.0,0.2629717675091519,0.0,0.0,0.0,0.06574294187728798,0.0,0.5127204660623147,0.15856482455124543
4747.0,0.0,0.0,0.2025022962061585,0.0,0.0,0.0,0.050625574051539626,0.0,0.5559555233941169,0.19091660634818508
4748.0,0.0,0.0,0.09814486647251192,0.0,0.0,0.0,0.02453621661812798,0.0,0.5973945472559007,0.27992436965345946
4749.0,0.0,0.0,0.07910763537622426,0.0,0.0,0.0,0.019776908844056064,0.0,0.5887752176346709,0.31234023814504885
4750.0,0.0,0.0,0.18413955179562,0.0,0.0,0.0,0.046034887948905,0.0,0.5682609031114888,0.2015646571439863
4751.0,0.0,0.0,0.14460183402266027,0.0,0.0,0.0,0.03615045850566507,0.0,0.590307218606996,0.22894048886467866
4752.0,0.0,0.0,0.014327068977639539,0.0,0.0,0.0,0.0035817672444098847,0.0,0.4555238424132142,0.5265673213647364
4753.0,0.0,0.0,0.1279515820044781,0.0,0.0,0.0,0.03198789550111952,0.0,0.5961763645072053,0.24388415798719698
4754.0,0.0,0.0,0.018440509013725764,0.0,0.0,0.0,0.004610127253431441,0.0,0.4709095389238135,0.5060398248090293
4755.0,0.0,0.0,0.2843651708500512,0.0,0.0,0.0,0.0710912927125128,0.0,0.49712040221674647,0.14742313422068953
4756.0,0.0,0.0,0.11164230588462994,0.0,0.0,0.0,0.027910576471157484,0.0,0.5986541249534966,0.261792992690716
4757.0,0.0,0.0,0.22697114654365713,0.0,0.0,0.0,0.05674278663591428,0.0,0.538722969541765,0.1775630972786636
4758.0,0.0,0.0,0.17540960232229327,0.0,0.0,0.0,0.04385240058057332,0.0,0.5737830233708435,0.2069549737262899
4759.0,0.0,0.0,0.3202723591028583,0.0,0.0,0.0,0.08006808977571457,0.0,0.47054963536111255,0.12910991576031455
4760.0,0.0,0.0,0.2539127589430465,0.0,0.0,0.0,0.06347818973576162,0.0,0.5192969254490456,0.16331212587214627
4761.0,0.0,0.0,0.06614723719890839,0.0,0.0,0.0,0.016536809299727097,0.0,0.5769984377807145,0.34031751572065017
4762.0,0.0,0.0,0.3974114087022635,0.0,0.0,0.0,0.07957428269922084,0.0,0.422605125110011,0.1004091834885047
4763.0,0.0,0.0,0.3713741341442805,0.0,0.0,0.0,0.08679680717475768,0.0,0.43479094436084353,0.10703811432011823
4764.0,0.0,0.0,0.17452597552388163,0.0,0.0,0.0,0.04363149388097041,0.0,0.5743265341172569,0.2075159964778911
4765.0,0.0,0.0,0.2254031591220582,0.0,0.0,0.0,0.05635078978051455,0.0,0.5398437015681362,0.17840234952929113
4766.0,0.0,0.0,0.24474318853053575,0.0,0.0,0.0,0.06118579713263394,0.0,0.5259355175190387,0.1681354968177916
4767.0,0.0,0.0,0.3092513493021362,0.0,0.0,0.0,0.07731283732553405,0.0,0.47878017926671634,0.13465563410561343
4768.0,0.0,0.0,0.15247588812971147,0.0,0.0,0.0,0.03811897203242787,0.0,0.5866539141170403,0.2227512257208204
4769.0,0.08708829978941837,0.0,0.3057016059779209,0.0,0.0,0.0,0.08264802621391391,0.0,0.423619386654855,0.10094268136389184
4770.0,0.002256647546566963,0.0,0.2492117463033121,0.0,0.0,0.0,0.062464759042330384,0.0,0.5213017252078578,0.16476512189993275
4771.0,0.0,0.0,0.0699307915871461,0.0,0.0,0.0,0.01781442580492107,0.0,0.5812720441528235,0.3309827384551094
4772.0,0.0,0.0,0.29566609694205703,0.0,0.0,0.0,0.07391652423551426,0.0,0.4888261161001631,0.1415912627222657
4773.0,0.0,0.0,0.17647586956709274,0.0,0.0,0.0,0.044118967391773185,0.0,0.5731231173189453,0.20628204572218878
4774.0,0.0,0.0,0.36178887583701835,0.0,0.0,0.0,0.08552605961887055,0.0,0.44168557458686236,0.11099948995724879
4775.0,0.0,0.0,0.28059401138519274,0.0,0.0,0.0,0.07014850284629819,0.0,0.4998786312686136,0.14937885449989546
4776.0,0.0,0.0,0.3979026769709803,0.0,0.0,0.0,0.09947566924274508,0.0,0.4090353255912306,0.09358632819504414
4777.0,0.0,0.0,0.35710325235512475,0.0,0.0,0.0,0.08927581308878119,0.0,0.442275519374801,0.1113454151812931
4778.0,0.0,0.0,0.38073240595935476,0.0,0.0,0.0,0.09518310148983869,0.0,0.42330665795422595,0.10077783459658063
4779.0,0.0,0.0,0.28179738978087193,0.0,0.0,0.0,0.07044934744521798,0.0,0.49899893307573556,0.14875432969817454
4780.0,0.0,0.0,0.07502969186839564,0.0,0.0,0.0,0.01875742296709891,0.0,0.585651534241653,0.32056135092285254
4781.0,0.0,0.0,0.023409910433762914,0.0,0.0,0.0,0.005852477608440728,0.0,0.4879156306229115,0.4828219813348849
4782.0,0.06626062485912032,0.0,0.1805763720027939,0.0,0.0,0.0,0.049876373056082425,0.0,0.5312559455498042,0.17203068453219916
4783.0,0.0029699474468487023,0.0,0.056418299680991095,0.0,0.0,0.0,0.014316658465557444,0.0,0.5679421973345122,0.3583528970720905
4784.0,0.0,0.0,0.028115499886206367,0.0,0.0,0.0,0.17897480730378204,0.0,0.5795863403367235,0.21332335247328815
4785.0,0.0,0.0,0.023826450848483192,0.0,0.0,0.0,0.015524664166801354,0.0,0.5121137054225225,0.4485351795621929
4786.0,0.0,0.0,0.0012243707638116292,0.0,0.0,0.0,0.0003060926909529073,0.0,0.3978219821689058,0.6006475543763297
4787.0,0.0,0.0,0.0423852104078768,0.0,0.0,0.3202359696655505,0.0105963026019692,0.0,0.48668358467605893,0.14009893264854462
4788.0,0.0,0.0,0.0242777416624877,0.0,0.0,0.9233375383744229,0.006069435415621925,0.0,0.04390803187137032,0.0024072526760973156
4789.0,0.0,0.0,0.3845340533460589,0.0,0.0,0.10318118565381272,0.08968497312682544,0.0,0.35203777592910845,0.07056201194419448
4790.0,0.05822531807385587,0.0,0.7796515091115604,0.0,0.0,0.0,0.10662107294710522,0.0,0.05237932170761009,0.003122778159868368
4791.0,0.0,0.0,0.7103966190171808,0.0,0.0,0.0,0.09999561765953184,0.0,0.1671778831658358,0.022429880157451676
4792.0,0.0,0.0,0.41788988786874537,0.0,0.0,0.0,0.09999999999999999,0.0,0.3949901234000547,0.08711998873119997
4793.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.4072625000000001,0.09273749999999986
4794.0,0.0,0.0,0.3997230907474474,0.0,0.0,0.0,0.09993077268686185,0.0,0.4074969397846536,0.0928491967810372
4795.0,0.0,0.0,0.2266988179189255,0.0,0.0,0.0,0.05667470447973137,0.0,0.5389177304931347,0.1777087471082085
4796.0,0.0,0.0,0.0603043725544341,0.0,0.0,0.0,0.015076093138608524,0.0,0.5697825522798042,0.3548369820271532
4797.0,0.0,0.0,0.003254236912594979,0.0,0.0,0.0,0.0008135592281487447,0.0,0.4076839288303292,0.5882482750289271
4798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055056387885196345,0.0,0.5422579666101409,0.4026856455046627
4800.0,0.0,0.0,0.002298074815003707,0.0,0.0,0.0,0.07809233928762173,0.0,0.5748698119337294,0.3447397739636452
4801.0,0.0,0.0,0.0020846779546517284,0.0,0.0,0.0,0.0005211694886629321,0.0,0.4020451507958847,0.5953490017608007
4802.0,0.0,0.0,0.003931481484476561,0.0,0.0,0.0,0.0009828703711191402,0.0,0.41089572667867047,0.5841899214657339
4803.0,0.0,0.0,0.07051973784745359,0.0,0.0,0.0,0.017629934461863398,0.0,0.581589205363727,0.3302611223269559
4804.0,0.0,0.0,0.10448650035317947,0.0,0.0,0.0,0.026121625088294867,0.0,0.5984160520019445,0.27097582255658126
4805.0,0.0,0.0,0.009077780676576363,0.0,0.0,0.0,0.002269445169144091,0.0,0.43405877249410474,0.5545940016601748
4806.0,0.0,0.0,0.003474997099512556,0.0,0.0,0.0,0.000868749274878139,0.0,0.4087351499948223,0.586921103630787
4807.0,0.0,0.0,0.3459167057357144,0.0,0.0,0.0,0.0864791764339286,0.0,0.45101120341219025,0.11659291441816677
4808.0,0.0,0.0,0.22433349755352788,0.0,0.0,0.0,0.05608337438838197,0.0,0.5406073252090761,0.17897580284901415
4809.0,0.0,0.0,0.08469695034687494,0.0,0.0,0.0,0.05380780819765274,0.0,0.5986726325097935,0.26282260894567877
4810.0,0.0,0.0,0.03647671516294667,0.0,0.0,0.0,0.15340829724598576,0.0,0.5869330571752437,0.2231819304158239
4811.0,0.0,0.0,0.6407608994485641,0.0,0.0,0.0,0.10989799642422622,0.0,0.2155234828694125,0.0338176212577973
4812.0,0.0,0.0,0.6654422820030529,0.0,0.0,0.0,0.09615411745790056,0.0,0.20670453330716806,0.031699067231878486
4813.0,0.0,0.0,0.15069769350769696,0.0,0.0,0.0,0.027864159277575046,0.0,0.5910519467654394,0.2303862004492886
4814.0,0.0,0.0,0.03147757184310704,0.0,0.0,0.0,0.00786939296077676,0.0,0.5121045728729862,0.44854846232313006
4815.0,0.0,0.0,0.09096019689455347,0.0,0.0,0.0,0.022740049223638367,0.0,0.5951968196687362,0.291102934213072
4816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010509086885691762,0.0,0.39591790474309696,0.6030311865683339
4817.0,0.0,0.0,0.1364427807957202,0.0,0.0,0.0,0.07285168232484629,0.0,0.5785677709502086,0.21213776592922495
4818.0,0.0,0.0,0.04260888883791652,0.0,0.0,0.0,0.01065222220947913,0.0,0.5392367421886309,0.40750214676397345
4819.0,0.0,0.0,0.026627902534710892,0.0,0.0,0.0,0.25740996948968886,0.0,0.5385375902866105,0.1774245376889897
4820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164031914282121,0.0,0.5751833072344861,0.20841350133730185
4821.0,0.0,0.0,0.0004253822857868409,0.0,0.0,0.0,0.000616489942866138,0.0,0.3958819015603463,0.6030762262110008
4822.0,0.0,0.0,0.0305050898033746,0.0,0.0,0.0,0.00762627245084365,0.0,0.5094014394800803,0.45246719826570136
4823.0,0.0,0.0,0.17418453852535437,0.0,0.0,0.0,0.04354613463133859,0.0,0.5745357154642801,0.20773361137902702
4824.0,0.0,0.0,0.2045544438983902,0.0,0.0,0.0,0.05113861097459755,0.0,0.5545380580889068,0.18976888703810546
4825.0,0.0,0.0,0.22831775929485792,0.0,0.0,0.0,0.05707943982371448,0.0,0.5377592523990338,0.1768435484823938
4826.0,0.0,0.0,0.21165900936889884,0.0,0.0,0.0,0.05291475234222471,0.0,0.5495837528946138,0.18584248539426262
4827.0,0.0,0.0,0.3187346245468591,0.0,0.0,0.0,0.07968365613671477,0.0,0.4717031250346968,0.12987859428172943
4828.0,0.0,0.0,0.22464086299122407,0.0,0.0,0.0,0.05616021574780602,0.0,0.540387978793468,0.17881094246750184
4829.0,0.0,0.0,0.2543397445301866,0.0,0.0,0.0,0.06358493613254665,0.0,0.5189873249249961,0.16308799441227062
4830.0,0.0,0.0,0.11801347624615684,0.0,0.0,0.0,0.02950336906153921,0.0,0.5981436253173832,0.25433952937492077
4831.0,0.0,0.0,0.04884927551121732,0.0,0.0,0.0,0.01221231887780433,0.0,0.5516299603480386,0.3873084452629397
4832.0,0.0,0.0,0.10575008824561752,0.0,0.0,0.0,0.02643752206140438,0.0,0.5985253686334757,0.2692870210595024
4833.0,0.0,0.0,0.22271572052679953,0.0,0.0,0.0,0.05567893013169988,0.0,0.5417607261757102,0.1798446231657903
4834.0,0.0,0.0,0.05800828489676754,0.0,0.0,0.0,0.014502071224191886,0.0,0.5665862832675412,0.3609033606114994
4835.0,0.0,0.0,0.07845654508437121,0.0,0.0,0.0,0.019614136271092802,0.0,0.5883100421528442,0.31361927649169186
4836.0,0.0,0.0,0.38118828297219376,0.0,0.0,0.0,0.09529707074304844,0.0,0.4229332382598248,0.10058140802493293
4837.0,0.0,0.0,0.1036311033852391,0.0,0.0,0.0,0.025907775846309777,0.0,0.5983248588339243,0.27213626193452667
4838.0,0.0,0.0,0.06440241186970601,0.0,0.0,0.0,0.17888117064076003,0.0,0.5613258545827257,0.19539056290680834
4839.0,0.0,0.0,0.029443549566668985,0.0,0.0,0.0,0.008078001971389186,0.0,0.5080240956059607,0.4544543528559811
4840.0,0.0,0.0,0.02390911927727075,0.0,0.0,0.0,0.005977279819317688,0.0,0.48953227797307275,0.48058132293033873
4841.0,0.0,0.0,0.04064964128480545,0.0,0.0,0.0,0.010162410321201363,0.0,0.5349460244026496,0.41424192399134363
4842.0,0.0,0.0,0.1355107868898501,0.0,0.0,0.0,0.033877696722462526,0.0,0.593864113535119,0.23674740285256834
4843.0,0.0,0.0,0.0627233054967643,0.0,0.0,0.0,0.015680826374191076,0.0,0.572925972661485,0.34866989546755967
4844.0,0.0,0.0,0.01635259163836893,0.0,0.0,0.0,0.004088147909592233,0.0,0.46325269926467233,0.5163065611873665
4845.0,0.0,0.0,0.08221756156771463,0.0,0.0,0.0,0.02055439039192866,0.0,0.590827876679028,0.3064001713613287
4846.0,0.0,0.0,0.10001809671745486,0.0,0.0,0.0,0.025004524179363715,0.0,0.5977811915359112,0.27719618756727016
4847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4848.0,0.0,0.0,0.0015029298098488764,0.0,0.0,0.0,0.0003757324524622191,0.0,0.3991964483905168,0.5989248893471721
4849.0,0.0,0.0,0.052265698670493264,0.0,0.0,0.0,0.012982424303558705,0.0,0.5575247724363472,0.37722710458960085
4850.0,0.0,0.0,0.1819047089438857,0.0,0.0,0.0,0.04547617723597142,0.0,0.5696990851493383,0.2029200286708046
4851.0,0.0,0.0,0.07973869771458682,0.0,0.0,0.0,0.019934674428646704,0.0,0.5892142194174882,0.31111240843927823
4852.0,0.0,0.0,0.029099800927835442,0.0,0.0,0.0,0.007274950231958861,0.0,0.5053949083783938,0.4582303404618119
4853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4861.0,0.0,0.0,0.08586651801345727,0.0,0.0,0.0,0.021466629503364316,0.0,0.592893467243613,0.2997733852395654
4862.0,0.11806980737167001,0.0,0.32859017058319695,0.0,0.0,0.0,0.07951896821267028,0.0,0.38920052200878136,0.08462053182368146
4863.0,0.01374966027867374,0.0,0.7709093858265844,0.0,0.0,0.0,0.09950746664584904,0.0,0.10579704016853195,0.010036447080360889
4864.0,0.010737429926974539,0.0,0.7438015690981427,0.0,0.0,0.0,0.09999663546948372,0.0,0.13082567570221182,0.014638689803187221
4865.0,0.022389952204066817,0.0,0.871299297337825,0.0,0.0,0.0,0.09999803325554313,0.0,0.006076733290026779,0.00023598391253832306
4866.0,0.0,0.0,0.7528845921553623,0.0,0.0,0.0,0.09999791621607625,0.0,0.13220427631571355,0.014913215312847977
4867.0,0.0,0.0,0.24072050477143014,0.0,0.0,0.0,0.060180126192857536,0.0,0.5288407575181692,0.17025861151754307
4868.0,0.0,0.0,0.33289557248036017,0.0,0.0,0.0,0.08322389312009004,0.0,0.46100844281418757,0.12287209158536222
4869.0,0.0,0.0,0.34736859528566427,0.0,0.0,0.0,0.08684214882141607,0.0,0.4498854871781485,0.1159037687147711
4870.0,0.0,0.0,0.20640945764963708,0.0,0.0,0.0,0.05160236441240927,0.0,0.553251179062975,0.18873699887497852
4871.0,0.0,0.0,0.31711859874800036,0.0,0.0,0.0,0.07927964968700009,0.0,0.4729134676741755,0.1306882838908241
4872.0,0.0,0.0,0.39183608697469813,0.0,0.0,0.0,0.09795902174367453,0.0,0.41412670860663725,0.09607818267499013
4873.0,0.0,0.0,0.27391024492849875,0.0,0.0,0.0,0.0679898733379543,0.0,0.5050420758348911,0.15305780589865592
4874.0,0.0,0.0,0.45693071261043405,0.0,0.0,0.0,0.09999905180466531,0.0,0.36716487732060027,0.07590535826430045
4875.0,0.0,0.0,0.4597268980530882,0.0,0.0,0.0,0.10000148899936433,0.0,0.36511742556768706,0.07515418737986046
4876.0,0.0,0.0,0.4621113587317778,0.0,0.0,0.0,0.10000047595638879,0.0,0.3633684274053061,0.07451973790652722
4877.0,0.0,0.0,0.4363577298739085,0.0,0.0,0.0,0.0958466786774886,0.0,0.3849512350413499,0.08284435640725296
4878.0,0.0,0.0,0.2678559093028036,0.0,0.0,0.0,0.0669639773257009,0.0,0.5091680498786395,0.156012063492856
4879.0,0.0,0.0,0.24737109997689133,0.0,0.0,0.0,0.06184277499422283,0.0,0.5240350792976084,0.16675104573127753
4880.0,0.0022520387026417014,0.0,0.39866790568714955,0.0,0.0,0.0,0.09982787482345831,0.0,0.40675561007234734,0.09249657071440326
4881.0,0.12756252574634985,0.0,0.27123338188110807,0.0,0.0,0.0,0.0769124066496825,0.0,0.423442358664906,0.10084932705795369
4882.0,0.0,0.0,0.1597451327941086,0.0,0.0,0.0,0.03993628319852715,0.0,0.5828898347355761,0.21742874927178824
4883.0,0.0,0.0,0.0680816558910991,0.0,0.0,0.0,0.017020413972774776,0.0,0.5791115023911678,0.33578642774495815
4884.0,0.0,0.0,0.06289159347982341,0.0,0.0,0.0,0.015722898369955853,0.0,0.5731363252371838,0.34824918291303697
4885.0,0.0,0.0,0.28026164084441996,0.0,0.0,0.0,0.07006541021110499,0.0,0.5001215300436668,0.14955141890080825
4886.0,0.0,0.0,0.3720606653663202,0.0,0.0,0.0,0.09301516634158005,0.0,0.4303546882963562,0.10456947999574356
4887.0,0.0,0.0,0.39404783695827905,0.0,0.0,0.0,0.09851195923956976,0.0,0.4122767745251611,0.09516342927699017
4888.0,0.0,0.0,0.34136738134854855,0.0,0.0,0.0,0.08534184533713714,0.0,0.4545237331808465,0.11876704013346784
4889.0,0.0,0.0,0.23906963153425329,0.0,0.0,0.0,0.05976740788356332,0.0,0.5300315284404048,0.17113143214177862
4890.0,0.0,0.0,0.04795450553487465,0.0,0.0,0.0,0.011988626383718663,0.0,0.5499679356801915,0.3900889324012151
4891.0,0.0,0.0,0.07912840671990226,0.0,0.0,0.0,0.019782101679975565,0.0,0.5887898525400123,0.31229963906010993
4892.0,0.0,0.0,0.08706050329660982,0.0,0.0,0.0,0.021765125824152454,0.0,0.5934924094912909,0.2976819613879468
4893.0,0.0,0.0,0.1254969575848759,0.0,0.0,0.0,0.03137423939621897,0.0,0.5967833034879042,0.24634549953100093
4894.0,0.0,0.0,0.06673891704279772,0.0,0.0,0.0,0.01668472926069943,0.0,0.5776588574542009,0.33891749624230183
4895.0,0.0,0.0,0.36196957509469474,0.0,0.0,0.0,0.09049239377367368,0.0,0.43842863138560606,0.10910939974602551
4896.0,0.0,0.0,0.31936893675084377,0.0,0.0,0.0,0.07984223418771094,0.0,0.4712275268181486,0.12956130224329665
4897.0,0.0,0.0,0.16023740343451418,0.0,0.0,0.0,0.040059350858628544,0.0,0.5826229695595905,0.21708027614726677
4898.0,0.0,0.0,0.389703712408085,0.0,0.0,0.0,0.09742592810202125,0.0,0.4159034730339916,0.09696688645590207
4899.0,0.0,0.0,0.39371672151694864,0.0,0.0,0.0,0.09842918037923716,0.0,0.4125541805475008,0.09529991755631328
4900.0,0.0,0.0,0.3016922996146007,0.0,0.0,0.0,0.07542307490365018,0.0,0.4843816063022055,0.13850301917954355
4901.0,0.0,0.0,0.32939490646757574,0.0,0.0,0.0,0.08234872661689394,0.0,0.46366808442457663,0.12458828249095377
4902.0,0.0,0.0,0.20384038991094733,0.0,0.0,0.0,0.049183078230811465,0.0,0.5560130696700137,0.19096346218822746
4903.0,0.0,0.0,0.18985824767331316,0.0,0.0,0.0,0.0467055399407936,0.0,0.5649162608081635,0.19851995157772973
4904.0,0.0,0.0,0.1462398596282626,0.0,0.0,0.0,0.03655996490706565,0.0,0.5895875203554518,0.2276126551092199
4905.0,0.0,0.0,0.20197008310278416,0.0,0.0,0.0,0.05049252077569604,0.0,0.5563220182227114,0.19121537789880838
4906.0,0.0,0.0,0.2780494218202907,0.0,0.0,0.0,0.06951235545507267,0.0,0.5017374698257953,0.15070075289884133
4907.0,0.0,0.0,0.2553384718710337,0.0,0.0,0.0,0.06383461796775843,0.0,0.5182630141941819,0.16256389596702603
4908.0,0.0,0.0,0.2383126729349939,0.0,0.0,0.0,0.05957816823374847,0.0,0.5305771984040732,0.17153196042718444
4909.0,0.0,0.0,0.23098910473516263,0.0,0.0,0.0,0.057747276183790656,0.0,0.535844419323561,0.17541919975748577
4910.0,0.0,0.0,0.13704194249346588,0.0,0.0,0.0,0.03426048562336647,0.0,0.593320563339595,0.23537700854357257
4911.0,0.0,0.0,0.08784407946470461,0.0,0.0,0.0,0.021961019866176153,0.0,0.5938654917442345,0.2963294089248848
4912.0,0.0,0.0,0.15802398693023945,0.0,0.0,0.0,0.03950599673255986,0.0,0.5838114989898766,0.2186585173473241
4913.0,0.0,0.0,0.15823846721508933,0.0,0.0,0.0,0.03955961680377233,0.0,0.5836976280015211,0.21850428797961707
4914.0,0.0,0.0,0.33451590671412174,0.0,0.0,0.0,0.08362897667853043,0.0,0.459773568194049,0.12208154841329877
4915.0,0.0,0.0,0.33644080530910603,0.0,0.0,0.0,0.08411020132727651,0.0,0.45830333320760086,0.12114566015601669
4916.0,0.0,0.0,0.36190682871542784,0.0,0.0,0.0,0.09047670717885696,0.0,0.4384784217836068,0.10913804232210839
4917.0,0.06860324860490527,0.0,0.25959493504420045,0.0,0.0,0.0,0.06979759008972046,0.0,0.47195643556881944,0.13004779069235434
4918.0,0.07802839572320416,0.0,0.28754110721125303,0.0,0.0,0.0,0.07004587159156832,0.0,0.44901262112805906,0.11537200434591544
4919.0,0.009036705955391314,0.0,0.23930865463581277,0.0,0.0,0.0,0.05233184999781141,0.0,0.5289697246518803,0.17035306475910417
4920.0,0.0,0.0,0.11707302695914332,0.0,0.0,0.0,0.02926825673978583,0.0,0.5982585009211075,0.2554002153799634
4921.0,0.0766028220337973,0.0,0.3781210298405311,0.0,0.0,0.0,0.08942146631964792,0.0,0.3764305228203151,0.07942415898570865
4922.0,0.0009314854821711592,0.0,0.4303387841019726,0.0,0.0,0.0,0.10000057753750001,0.0,0.38561183225422324,0.08311732062413302
4923.0,0.0,0.0,0.3685878032462135,0.0,0.0,0.0,0.09214695081155337,0.0,0.43314848183513854,0.10611676410709459
4924.0,0.00790299092144246,0.0,0.3680839562516268,0.0,0.0,0.0,0.08890500787063393,0.0,0.4304733549069811,0.10463469004931564
4925.0,0.09786604187093127,0.0,0.341358249450825,0.0,0.0,0.0,0.08532835184716162,0.0,0.3903415683920767,0.08510578843900546
4926.0,0.006255222446996736,0.0,0.33267473439149836,0.0,0.0,0.0,0.06952517086304343,0.0,0.4656596981460185,0.12588517415244305
4927.0,0.024036118491626127,0.0,0.32177239802031965,0.0,0.0,0.0,0.08215699460211799,0.0,0.4537496431061393,0.11828484577979703
4928.0,0.0,0.0,0.1857367193588848,0.0,0.0,0.0,0.0464341798397212,0.0,0.5672237535429803,0.20060534725841372
4929.0,0.0,0.0,0.27898378686866165,0.0,0.0,0.0,0.06974594671716541,0.0,0.501055112502567,0.150215153911606
4930.0,0.0,0.0,0.21321548618804279,0.0,0.0,0.0,0.040551025284258385,0.0,0.5556032555558551,0.19063023297184378
4931.0,0.0,0.0,0.2841179725326999,0.0,0.0,0.0,0.07102949313317497,0.0,0.4973013341372049,0.14755120019692025
4932.0,0.0003048615481189439,0.0,0.3578957236826563,0.0,0.0,0.0,0.08949576627484866,0.0,0.441444944154712,0.11085870433966405
4933.0,0.04082655034302075,0.0,0.3726515670888299,0.0,0.0,0.0,0.0960804959840279,0.0,0.40074332750684416,0.08969805907727718
4934.0,0.0,0.0,0.3671836266675411,0.0,0.0,0.0,0.09156308966132647,0.0,0.43442256605025814,0.10683071762087432
4935.0,0.0,0.0,0.4400388650170294,0.0,0.0,0.0,0.09470127835407972,0.0,0.38315282042594456,0.08210703620294635
4936.0,0.0,0.0,0.2340864251836814,0.0,0.0,0.0,0.05852160629592035,0.0,0.5336196676257852,0.17377230089461315
4937.0,0.0,0.0,0.2952896508876819,0.0,0.0,0.0,0.07382241272192047,0.0,0.48910320753950554,0.14178472885089222
4938.0,0.0,0.0,0.24723174574265924,0.0,0.0,0.0,0.06180793643566481,0.0,0.5241359026887724,0.16682441513290347
4939.0,0.0,0.0,0.0003547034354104884,0.0,0.0,0.0,8.86758588526221e-05,0.0,0.3934871447380172,0.6060694759677197
4940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4941.0,0.017848814837142124,0.0,0.13609627766686602,0.0,0.0,0.0,0.03529868844255759,0.0,0.5871832334173418,0.2235729856360923
4942.0,0.0,0.0,0.07993554462288946,0.0,0.0,0.0,0.019983886155722365,0.0,0.5893487862034361,0.3107317830179521
4943.0,0.0,0.0,0.10235926624799971,0.0,0.0,0.0,0.025589816561999927,0.0,0.5981630818225022,0.27388783536749817
4944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916999999999967,0.6083000000000033
4945.0,0.0,0.0,0.16064278376948798,0.0,0.0,0.08127960764069746,0.040160695942371996,0.0,0.5396556085427149,0.17826130410472774
4946.0,0.0,0.0,0.025860294758369463,0.0,0.0,0.6315724254063255,0.006465073689592366,0.0,0.2850712808522471,0.051030925293465534
4947.0,0.0,0.0,0.18012614301576266,0.0,0.0,0.4456327071291487,0.045031535753940664,0.0,0.27959199996568945,0.04961761413545851
4948.0,0.08904860448186155,0.0,0.45099698342090977,0.0,0.0,0.000959091013134367,0.09990224082282852,0.0,0.3032369567868327,0.05585612347443314
4949.0,0.30248002703064564,0.0,0.5853291104840078,0.0,0.0,0.0,0.10000042484172077,0.0,0.011715648505384852,0.0004747891382408942
4950.0,0.0,0.0,0.5986433330206197,0.0,0.0,0.0,0.09999966664815477,0.0,0.25734079178052305,0.044016208550702485
4951.0,0.0,0.0,0.4136937988558256,0.0,0.0,0.0,0.09995857529289164,0.0,0.3979246350123379,0.088422990838945
4952.0,0.0,0.0,0.4279464417520853,0.0,0.0,0.0,0.08907729815708737,0.0,0.3955913292041187,0.08738493088670862
4953.0,0.0,0.0,0.254915862946216,0.0,0.0,0.0,0.063728965736554,0.0,0.5185695297883334,0.16278564152889663
4954.0,0.0,0.0,0.09412205542831886,0.0,0.0,0.0,0.023530513857079716,0.0,0.5963085205547543,0.28603891015984717
