,broadleaf,needleleaf,C3,C4,shrubs,lake,soil,ice,canyon,roof
403.0,0.0,0.0,0.3610136745882055,0.0,0.0,0.0,0.06638460072973741,0.0,0.4540992899108261,0.11850243477123107
404.0,0.0,0.0,0.12185265493936774,0.0,0.0,0.0,0.023340478145119407,0.0,0.598357864224767,0.2564490026907459
405.0,0.0,0.0,0.16007692456014666,0.0,0.0,0.0,0.12338478206890197,0.0,0.5388672816209886,0.1776710117499627
406.0,0.0,0.0,0.17603092476754184,0.0,0.0,0.0,0.04101217422992529,0.0,0.5748717159309478,0.20808518507158513
407.0,0.0,0.0,0.09842681764046732,0.0,0.0,0.0,0.05560289422397937,0.0,0.5972770219708321,0.2486932661647212
408.0,0.0,0.0,0.12181239262861741,0.0,0.0,0.0,0.030453098157154353,0.0,0.5975491016945098,0.2501854075197184
409.0,0.0,0.0,0.0492508278636626,0.0,0.0,0.0,0.045901445452791685,0.0,0.5865377546908598,0.31830997199268585
410.0,0.0,0.0,0.06446647786716822,0.0,0.0,0.0,0.020579624084442756,0.0,0.5790640844630243,0.33588981358536474
411.0,0.0,0.0,0.08496415158116928,0.0,0.0,0.0,0.048648861157980394,0.0,0.5985985308435134,0.26778845641733695
412.0,0.0,0.0,0.12923999822861268,0.0,0.0,0.0,0.05005164181391496,0.0,0.5908067814466835,0.22990157851078885
413.0,0.0,0.0,0.0955185224001367,0.0,0.0,0.0,0.03316252725870523,0.0,0.5982414922328259,0.2730774581083323
414.0,0.0,0.0,0.17691896232227988,0.0,0.0,0.0,0.047774269933333766,0.0,0.5710674912973471,0.20423927644703932
415.0,0.0,0.0,0.11407075755146676,0.0,0.0,0.0,0.02851768938786669,0.0,0.5985350556120145,0.25887649744865215
416.0,0.0,0.0,0.24889129469466525,0.0,0.0,0.0,0.09879768487663566,0.0,0.501663165311538,0.15064785511716106
417.0,0.0,0.0,0.10222460628655651,0.0,0.0,0.0,0.07572710542312387,0.0,0.5912546133672734,0.23079367492304625
418.0,0.0,0.0,0.10437662968091564,0.0,0.0,0.0,0.11753286340502829,0.0,0.572467988217745,0.2056225186963111
419.0,0.0,0.0,0.08750594864432032,0.0,0.0,0.0,0.026240873450388752,0.0,0.595211298196591,0.2910418797086999
420.0,0.0,0.0,0.06123166523578962,0.0,0.0,0.0,0.015307916308947405,0.0,0.5710142880958404,0.3524461303594226
421.0,0.0,0.0,0.19691122249337942,0.0,0.0,0.0,0.049093060724732955,0.0,0.5598536732375035,0.19414204354438414
422.0,0.015529066545650833,0.0,0.48149575434963865,0.0,0.0,0.0,0.08472133235626579,0.0,0.3487829134352161,0.06947093331322857
423.0,0.0,0.0,0.5364617489817796,0.0,0.0,0.0,0.10526670431718704,0.0,0.3025912713726462,0.05568027532838726
424.0,0.0,0.0,0.34090671166286196,0.0,0.0,0.0,0.08207393896671733,0.0,0.4568150567205528,0.12020429264986787
425.0,0.015674849382569717,0.0,0.29666181334721164,0.0,0.0,0.0,0.07178537325121422,0.0,0.4802310197747119,0.13564694424429263
426.0,0.0,0.0,0.3714970934912109,0.0,0.0,0.0,0.09287427337280273,0.0,0.43080916294710175,0.10481947018888466
427.0,0.0,0.0,0.24233555712817353,0.0,0.0,0.0,0.06472636897715256,0.0,0.5252802776690718,0.16765779622560217
428.0,0.0,0.0,0.04343276286776657,0.0,0.0,0.0,0.01442537202455108,0.0,0.5467687011088173,0.39537316399886513
429.0,0.0,0.0,0.04816249828556046,0.0,0.0,0.0,0.28328846366736427,0.0,0.5111289127734187,0.15742012527365656
430.0,0.0,0.0,0.09617604395781607,0.0,0.0,0.0,0.046503476348202934,0.0,0.5985300106617598,0.25879046903222114
431.0,0.0,0.0,0.265930253029564,0.0,0.0,0.0,0.066482563257391,0.0,0.5105692203786808,0.15701796333436424
432.0,0.0,0.0,0.6442736401716527,0.0,0.0,0.0,0.09740680195702325,0.0,0.2227563960918971,0.035563161779427005
433.0,0.0,0.0,0.6173863861145508,0.0,0.0,0.0,0.09999968670221931,0.0,0.24229954677288312,0.04031438041034674
434.0,0.0,0.0,0.34860663464974884,0.0,0.0,0.0,0.06527401211171929,0.0,0.4623705890176023,0.12374876422092962
435.0,0.014525365916677174,0.0,0.16157702752792263,0.0,0.0,0.0,0.041431807250581265,0.0,0.5746318523594013,0.20783394694541768
436.0,0.0,0.0,0.19956721461705798,0.0,0.0,0.0,0.049891803654264495,0.0,0.5579706134697175,0.1925703682589598
437.0,0.06550800994931097,0.0,0.26521167609660684,0.0,0.0,0.0,0.0695974665089115,0.0,0.4705636260633353,0.12911922138183546
438.0,0.03148910780392853,0.0,0.3600765080066829,0.0,0.0,0.0062772460306596,0.09085800118112462,0.0,0.4148569210036704,0.09644221597393393
439.0,0.029996439160435012,0.0,0.36272573353831844,0.0,0.0,0.0,0.08624121753333723,0.0,0.4213059576409689,0.09973065212694054
440.0,0.01662442995627192,0.0,0.369983194484912,0.0,0.0,0.0,0.09227878787724048,0.0,0.421356591702768,0.09975699597880755
441.0,0.03325914003683679,0.0,0.36325091820275973,0.0,0.0,0.0,0.09204661549384531,0.0,0.41495305793797893,0.09649026832857927
442.0,0.0,0.0,0.343190423408014,0.0,0.0,0.0,0.07979465592303171,0.0,0.45681234049868974,0.12020258017026447
443.0,0.005149936132326258,0.0,0.32165451536652856,0.0,0.0,0.0,0.07538297403571731,0.0,0.46943958135024544,0.12837299311518247
444.0,0.0,0.0,0.3228751641352194,0.0,0.0,0.0,0.07932012470584653,0.0,0.4694348518148881,0.128369859344046
445.0,0.0,0.0,0.1339023932692425,0.0,0.0,0.0,0.033475598317310624,0.0,0.5944089426881339,0.23821306572531298
446.0,0.007837941369697324,0.0,0.06446278498325486,0.0,0.0,0.0,0.06605802813288515,0.0,0.5986742702387285,0.2629669752754341
447.0,0.0,0.0,0.046626980767032804,0.0,0.0,0.16334156475564007,0.019555596194466212,0.0,0.568597079328407,0.20187877895445394
448.0,0.09496026357332783,0.0,0.40084096139951014,0.0,0.0,0.23182865021167298,0.07484795381996417,0.0,0.17361945779041926,0.02390271320510562
449.0,0.006661180714577784,0.0,0.4040783780084134,0.0,0.0,0.0,0.09145788859758974,0.0,0.40577150224735464,0.09203105043206444
450.0,0.0,0.0,0.11674189322896382,0.0,0.0,0.0,0.029185473307240955,0.0,0.5982957960133319,0.2557768374504633
451.0,0.0,0.0,0.06818037313783007,0.0,0.0,0.0,0.033972014303915506,0.0,0.5905191503881568,0.30732846217009757
452.0,0.0,0.0,0.21235520677643066,0.0,0.0,0.0,0.035957685241421664,0.0,0.5585969494473464,0.19309015853480127
453.0,0.0,0.0,0.14755492178534355,0.0,0.0,0.0,0.03177372969733187,0.0,0.5907942684430193,0.2298770800743053
454.0,0.0,0.0,0.20188150039932945,0.0,0.0,0.0,0.13731259109198846,0.0,0.5066198261514309,0.1541860823572513
455.0,0.0,0.0,0.30904608845966197,0.0,0.0,0.0,0.04218478471491557,0.0,0.49959307477041187,0.14917605205501067
456.0,0.0,0.0,0.0991625270684967,0.0,0.0,0.0,0.0819075165226043,0.0,0.5901970002158357,0.22873295619306344
457.0,0.0,0.0,0.04202647993500009,0.0,0.0,0.0,0.10281876868564148,0.0,0.5983854328527346,0.2567693185266239
458.0,0.0,0.0,0.10591979784394163,0.0,0.0,0.0,0.02647994946098541,0.0,0.5985377755009355,0.26906247719413756
459.0,0.00912782554346567,0.0,0.26055114899949805,0.0,0.0,0.0,0.06578980828490386,0.0,0.508790193704274,0.15574102346785834
460.0,0.011756000727715762,0.0,0.21682984675770145,0.0,0.0,0.0,0.050723595179729776,0.0,0.5412391952278109,0.17945136210704205
461.0,0.0,0.0,0.10454635970900512,0.0,0.0,0.0,0.026833759236418366,0.0,0.5984732320685532,0.27014664898602336
462.0,0.0004245989807991201,0.0,0.1513549251596984,0.0,0.0,0.0,0.04483794232374752,0.0,0.5841969368407357,0.21918559669501925
463.0,0.0,0.0,0.0816574199063416,0.0,0.0,0.0,0.053564810708982544,0.0,0.598652710790053,0.2661250585946229
464.0,0.0,0.0,0.04270205708247171,0.0,0.0,0.0,0.010675514270617928,0.0,0.5394358833073986,0.4071865453395118
465.0,0.0,0.0,0.058050632969636216,0.0,0.0,0.0,0.017799179880202572,0.0,0.5702853470422311,0.3538648401079302
466.0,0.0,0.0,0.11241292096673905,0.0,0.0,0.0,0.026003952386617762,0.0,0.5986736460248405,0.26290948062180275
467.0,0.0,0.0,0.06466396646965346,0.0,0.0,0.0,0.016165991617413365,0.0,0.5752872697400491,0.3438827721728841
468.0,0.0,0.0,0.02880005762527841,0.0,0.0,0.0,0.005926411246593632,0.0,0.5015257779534513,0.46374775317467665
469.0,0.0,0.0,0.01843945246291756,0.0,0.0,0.0,0.00460986311572939,0.0,0.4709057425382544,0.5060449418830986
470.0,0.03892825228186549,0.0,0.48173379774730557,0.0,0.0,0.0,0.07546214248557323,0.0,0.33791481103498905,0.0659609964502666
471.0,0.012725495090771128,0.0,0.48397803776731696,0.0,0.0,0.0,0.0830229827986086,0.0,0.35029731284757126,0.0699761714957321
472.0,0.0,0.0,0.2956436770583403,0.0,0.0,0.0,0.07037786489293107,0.0,0.49092160476902064,0.14305685327970802
473.0,0.0,0.0,0.3712683110852342,0.0,0.0,0.0,0.09109360837560514,0.0,0.4321031768919134,0.10553490364724721
474.0,0.01338455187108965,0.0,0.39000775143149025,0.0,0.0,0.0,0.09215908254075797,0.0,0.41026690812414646,0.09418170603251574
475.0,0.01635324714534748,0.0,0.32934116209317515,0.0,0.0,0.0,0.08350334539619883,0.0,0.4529893349113201,0.11781291045395847
476.0,0.0016167629622455405,0.0,0.15418819726669286,0.0,0.0,0.0,0.04339665216476269,0.0,0.5830969260189574,0.2177014615873416
477.0,0.0,0.0,0.25342475028139244,0.0,0.0,0.0,0.08651829810643802,0.0,0.5061832515784482,0.15387370003372136
478.0,0.0,0.0,0.2138085753479384,0.0,0.0,0.0,0.05418305339819996,0.0,0.5476602798533693,0.18434809140049235
479.0,0.0,0.0,0.14539199567106487,0.0,0.0,0.0,0.03634799891776622,0.0,0.5899628334825141,0.22829717192865484
480.0,0.0,0.0,0.30100437104173305,0.0,0.0,0.0,0.07525109276043326,0.0,0.4848898543604615,0.13885468183737215
481.0,0.0,0.0,0.34112492803543776,0.0,0.0,0.0,0.08123737518181719,0.0,0.4571941799516099,0.12044351683113513
482.0,0.015675495590536003,0.0,0.306705287711414,0.0,0.0,0.0,0.06580805615868493,0.0,0.47781372448089854,0.1339974360584666
483.0,0.0,0.0,0.19571387433962678,0.0,0.0,0.0,0.048928468584906695,0.0,0.5605918639743628,0.19476579310110376
484.0,0.0,0.0,0.1696410755607774,0.0,0.0,0.0,0.04241026889019435,0.0,0.5772726055441761,0.21067605000485212
485.0,0.001499536421768637,0.0,0.199392614042298,0.0,0.0,0.0,0.04995529122809055,0.0,0.5572098052633656,0.19194275304447728
486.0,0.02949455946207311,0.0,0.27648944051289615,0.0,0.0,0.0,0.06819179352316684,0.0,0.4861180713480729,0.139706135153791
487.0,0.027483424600994368,0.0,0.2706855989816483,0.0,0.0,0.004964372599290264,0.06820356449160621,0.0,0.4877925140390739,0.14087052528738692
488.0,0.03104406421112345,0.0,0.41107646718805124,0.0,0.0,0.0,0.08918877001013571,0.0,0.3855846377170429,0.08310606087364675
489.0,0.029529486784086158,0.0,0.36783087619445504,0.0,0.0,0.0,0.08346578020186342,0.0,0.4200790362702892,0.09909482054930618
490.0,0.0333627424245981,0.0,0.36497961268435647,0.0,0.0,0.0,0.07694102475809032,0.0,0.42372054726798064,0.10099607286497453
491.0,0.0,0.0,0.508086088775516,0.0,0.0,0.0,0.1230532981102628,0.0,0.3108910348236623,0.057969578290558876
492.0,0.022284103256196296,0.0,0.42305834808384435,0.0,0.0,0.0,0.10105075796481747,0.0,0.37481190175768425,0.07879488893745773
493.0,0.0,0.0,0.2944796512241248,0.0,0.0,0.0,0.0736199128060312,0.0,0.4896992206415498,0.1422012153282941
494.0,0.0,0.0,0.07630349177301868,0.0,0.0,0.0,0.01907587294325467,0.0,0.5866815989855728,0.3179390362981539
495.0,0.0,0.0,0.07967649673815747,0.0,0.0,0.002625880443162502,0.018876985030303262,0.0,0.5900203374316904,0.3088003003566865
496.0,0.0,0.0,0.18140009454595873,0.0,0.0,0.43599544385394945,0.045350023636489684,0.0,0.2859859339968101,0.05126850396679211
497.0,0.012029321522395074,0.0,0.085302050367597,0.0,0.0,0.0,0.022094267734537557,0.0,0.5967323277905179,0.28384203258495244
498.0,0.0,0.0,0.07844287843201356,0.0,0.0,0.0,0.047547225509259765,0.0,0.5979197077809194,0.2760901882778073
499.0,0.0,0.0,0.04036251475777303,0.0,0.0,0.0,0.010090628689443257,0.0,0.5343005277534769,0.4152463287993067
500.0,0.0,0.0,0.025081318425075896,0.0,0.0,0.0,0.006270329606268974,0.0,0.49326441475934696,0.4753839372093082
501.0,0.0,0.0,0.03626299068441317,0.0,0.0,0.0,0.009065747671103292,0.0,0.5246048816325426,0.430066380011941
502.0,0.0,0.0,0.14816004781553377,0.0,0.0,0.0,0.04095976100553866,0.0,0.587231381840222,0.22364880933870557
503.0,0.0,0.0,0.11849429817626121,0.0,0.0,0.0,0.0662845476207738,0.0,0.5888710685535294,0.2263500856494356
504.0,0.0,0.0,0.024499288881334347,0.0,0.0,0.0,0.006124822220333587,0.0,0.4914224604574741,0.4779534284408579
505.0,0.0,0.0,0.06809331724614916,0.0,0.0,0.0,0.01702332931153729,0.0,0.5791238407794315,0.33575951266288206
506.0,0.0,0.0,0.07520333653238578,0.0,0.0,0.0,0.08952823399649333,0.0,0.5950837250870777,0.24018470438404316
507.0,0.0,0.0,0.08753776463904046,0.0,0.0,0.0,0.021884441159760116,0.0,0.5937215147910349,0.29685627941016457
508.0,0.03234127525773941,0.0,0.263173916062039,0.0,0.0,0.0,0.06810424181966632,0.0,0.4923332569690112,0.14404730989154413
509.0,0.05786035116459698,0.0,0.3017616326174162,0.0,0.0,0.0,0.0874376739351944,0.0,0.44184656216252827,0.11109378012026416
510.0,0.0,0.0,0.15357753593442697,0.0,0.0,0.0,0.03839438398360674,0.0,0.5861059259324042,0.22192215414956218
511.0,0.011333158449014568,0.0,0.26584081175846147,0.0,0.0,0.0,0.06446973155092434,0.0,0.5051916251406081,0.15316467310099147
512.0,0.0,0.0,0.07443289576867394,0.0,0.0,0.0,0.018608223942168486,0.0,0.5851515224289604,0.3218073578601972
513.0,0.0,0.0,0.01940876028224207,0.0,0.0,0.0,0.004852190070560518,0.0,0.47435579217331164,0.5013832574738859
514.0,0.0,0.0,0.05006829793061031,0.0,0.0,0.0,0.012517074482652577,0.0,0.5538345182730885,0.3835801093136486
515.0,0.0,0.0,0.06539218231129473,0.0,0.0,0.0,0.016348045577823683,0.0,0.5761373692647392,0.34212240284614237
516.0,0.0,0.0,0.039136977106249006,0.0,0.0,0.0,0.009784244276562251,0.0,0.5314966013189095,0.4195821772982793
517.0,0.0,0.0,0.09470629260701134,0.0,0.0,0.0,0.021450708820358887,0.0,0.5959153732535507,0.287927625319079
518.0,0.0,0.0,0.07100861870305142,0.0,0.0,0.0,0.017752154675762855,0.0,0.5820617447764457,0.32917748184474005
519.0,0.0,0.0,0.09362437538331918,0.0,0.0,0.0,0.02029841986764895,0.0,0.5952656992591099,0.29081150548992185
520.0,0.0,0.0,0.40638163075316597,0.0,0.0,0.0,0.05953069454707356,0.0,0.4298144788466141,0.10427319585314637
521.0,0.0,0.0,0.40432302464062353,0.0,0.0,0.0,0.06553571510998374,0.0,0.4272576320818003,0.1028836281675925
522.0,0.006394618112837634,0.0,0.25507886085598563,0.0,0.0,0.0,0.06385037866069761,0.0,0.5146914655029089,0.15998467686757023
523.0,0.005363768063799623,0.0,0.2681826303370589,0.0,0.0,0.0,0.06742860035677622,0.0,0.5055815861658839,0.1534434150764814
524.0,0.0003511167935198076,0.0,0.2522977276280984,0.0,0.0,0.0,0.07709837062711916,0.0,0.5121200155868636,0.15813276936439913
525.0,0.007487376536361473,0.0,0.1932878866810941,0.0,0.0,0.0,0.04885673510478699,0.0,0.5578759480145689,0.19249205366318867
526.0,0.007838298442605626,0.0,0.5942128408801626,0.0,0.0,0.0,0.12709281118605426,0.0,0.23284654153894604,0.03800950795223154
527.0,0.0,0.0,0.46392783611120963,0.0,0.0,0.0,0.08044266815652794,0.0,0.37626858080657877,0.0793609149256837
528.0,0.0,0.0,0.1958272860068295,0.0,0.0,0.0,0.048531241593768246,0.0,0.5607453859609188,0.19489608643848344
529.0,0.0,0.0,0.28154020174197975,0.0,0.0,0.0,0.07038505043549494,0.0,0.4991869783895645,0.1488877694329609
530.0,0.0,0.0,0.4191585935095964,0.0,0.0,0.0,0.07701732418489321,0.0,0.4098462568404032,0.09397782546510725
531.0,0.0,0.0,0.30477716064427984,0.0,0.0,0.0,0.06923184274917328,0.0,0.4862165166594234,0.1397744799471235
532.0,0.0,0.0,0.14412730339869728,0.0,0.0,0.0,0.03603182584967432,0.0,0.5905115013947332,0.22932936935689519
533.0,0.0,0.0,0.19292770447344906,0.0,0.0,0.0,0.046968324312032336,0.0,0.5631444067613709,0.19695956445314777
534.0,0.019143354543973493,0.0,0.27494242338629266,0.0,0.0,0.0,0.07010290564159598,0.0,0.49199885371118207,0.14381246271695575
535.0,0.0014622548576708034,0.0,0.3522781323429313,0.0,0.0,0.0,0.08209678464894031,0.0,0.44887466232105927,0.11528816582939833
536.0,0.0007875042876369353,0.0,0.2979389865072159,0.0,0.0,0.0,0.07454099693306376,0.0,0.4866540828085609,0.1400784294635225
537.0,0.03948340147287092,0.0,0.47776350413297164,0.0,0.0,0.0,0.09130374749433502,0.0,0.32840760302834276,0.06304174387147976
538.0,0.0,0.0,0.4034693468978449,0.0,0.0,0.0,0.08362894662002791,0.0,0.4159243290545333,0.09697737742759388
539.0,0.007837307303996597,0.0,0.37629548687755215,0.0,0.0,0.0,0.0936695515147036,0.0,0.42206908898566436,0.10012856531808328
540.0,0.0,0.0,0.37046885845951927,0.0,0.0,0.0,0.08326779658820617,0.0,0.4376187407515239,0.10864460420075067
541.0,0.0,0.0,0.349690734381224,0.0,0.0,0.0,0.09044467455915822,0.0,0.44619405882954805,0.11367053223006968
542.0,0.0,0.0,0.1632597050572042,0.0,0.0,0.0,0.04081492626430105,0.0,0.5809541533964584,0.21497121528203644
543.0,0.007838456031967577,0.0,0.14537080355166235,0.0,0.0,0.0,0.035503616827837654,0.0,0.5873889236364447,0.2238981999520877
544.0,0.00783899127298525,0.0,0.5295783938017712,0.0,0.0,0.12653588098871899,0.07798553033015272,0.0,0.22254834539073168,0.035512858215640125
545.0,0.004349671254870133,0.0,0.2877874260544475,0.0,0.0,0.34033844796207585,0.06949825491879212,0.0,0.25467088574526664,0.043355314064547734
546.0,0.0006253951130156553,0.0,0.27822416158879715,0.0,0.0,0.0,0.08154758798105614,0.0,0.4942247235014842,0.1453781318156469
547.0,0.0,0.0,0.022369240328991312,0.0,0.0,0.0,0.0051668834564397685,0.0,0.4833574591760796,0.4891064170384894
548.0,0.0,0.0,0.05056145706411036,0.0,0.0,0.0,0.01264036426602759,0.0,0.5547070386716484,0.38209113999821365
549.0,0.0,0.0,0.07402090717955041,0.0,0.0,0.0,0.018505226794887603,0.0,0.5847997873283953,0.3226740786971667
550.0,0.0,0.0,0.016957845642420775,0.0,0.0,0.0,0.007651724268687153,0.0,0.47533634210749237,0.5000540879813997
551.0,0.0,0.0,0.21135406562685533,0.0,0.0,0.0,0.1839542229101273,0.0,0.47356576082071233,0.13112595064230503
552.0,0.0,0.0,0.09840997315411493,0.0,0.0,0.0,0.07678363665194005,0.0,0.5921439196405625,0.23266247055338252
553.0,0.0,0.0,0.12808143184873305,0.0,0.0,0.0,0.08610829907313654,0.0,0.576252596463614,0.2095576726145163
554.0,0.0,0.0,0.03321310356755978,0.0,0.0,0.0,0.09860204638942109,0.0,0.5985022893995176,0.2696825606435016
555.0,0.0,0.0,0.08410257603814403,0.0,0.0,0.0,0.12659752244768746,0.0,0.577910278326604,0.2113896231875645
556.0,0.0,0.0,0.20801243259044322,0.0,0.0,0.0,0.047847390985909774,0.0,0.5544456761888932,0.18969450023475387
557.0,0.03888419029583744,0.0,0.5195621940910113,0.0,0.0,0.0,0.09255705778518201,0.0,0.29528280961659054,0.05371374821137864
558.0,0.16747674411060254,0.0,0.36067975951354564,0.0,0.0,0.0,0.11860154093263425,0.0,0.29863223818039597,0.054609717262821655
559.0,0.007838121463139074,0.0,0.14300732245491016,0.0,0.0,0.0,0.047821992989844485,0.0,0.5833264492817687,0.21800611381033763
560.0,0.0,0.0,0.2586528079319261,0.0,0.0,0.0,0.050652408073100605,0.0,0.5239822087997958,0.16671257519517746
561.0,0.0,0.0,0.0236825293953347,0.0,0.0,0.0,0.005920632348833675,0.0,0.4888005132522762,0.4815963250035555
562.0,0.0,0.0,0.021179789424300512,0.0,0.0,0.0,0.005294947356075128,0.0,0.48049150408585234,0.49303375913377195
563.0,0.0,0.0,0.09479194381032857,0.0,0.0,0.0,0.023697985952582143,0.0,0.5965143262328787,0.2849957440042107
564.0,0.0,0.0,0.05248363510954153,0.0,0.0,0.0,0.015920615839634694,0.0,0.5616391389962472,0.3699566100545766
565.0,0.0,0.0,0.035467434474793204,0.0,0.0,0.0,0.008866858618698301,0.0,0.522617012789984,0.4330486941165246
566.0,0.0,0.0,0.026688216858488222,0.0,0.0,0.0,0.0066720542146220555,0.0,0.4982369381373471,0.46840279078954267
567.0,0.0,0.0,0.09831347597132749,0.0,0.0,0.0,0.03808925025969273,0.0,0.59867368377696,0.2649235899920198
568.0,0.0,0.0,0.17118476554959114,0.0,0.0,0.0,0.042796191387397785,0.0,0.5763527547870112,0.20966628827599998
569.0,0.005599289867652626,0.0,0.1590026790611448,0.0,0.0,0.0,0.03504770887727899,0.0,0.5829035604880993,0.21744676170582433
570.0,0.0,0.0,0.040150469341664274,0.0,0.0,0.0,0.009719284131703523,0.0,0.5332420784939819,0.4168881680326504
571.0,0.0,0.0,0.1475972739900544,0.0,0.0,0.0,0.06306132321849395,0.0,0.5779297770170697,0.21141162577438188
572.0,0.0,0.0,0.09787027589486538,0.0,0.0,0.0,0.02646637123551031,0.0,0.597675513648326,0.2779878392212983
573.0,0.0,0.0,0.18063975754393038,0.0,0.0,0.0,0.0437599728993982,0.0,0.5712159782124346,0.20438429134423675
574.0,0.0003689321557396722,0.0,0.26466499355979495,0.0,0.0,0.0,0.04799829119571806,0.0,0.5218237993419794,0.16514398374676797
575.0,0.01037414824502188,0.0,0.7237834904230002,0.0,0.0,0.0,0.0937912736797678,0.0,0.15281977300064312,0.019231314651567022
576.0,0.034373716453802425,0.0,0.276288306449725,0.0,0.0,0.0,0.052392675460980934,0.0,0.4926649299420771,0.14428037169341446
577.0,0.00033328641688995796,0.0,0.18393981679557342,0.0,0.0,0.0,0.04584623432480108,0.0,0.568289420555243,0.20159124190749256
578.0,0.0,0.0,0.26173623886436964,0.0,0.0,0.0,0.06403366323452922,0.0,0.5144322755872709,0.15979782231383022
579.0,0.0,0.0,0.45322426516961295,0.0,0.0,0.0,0.08179576193074939,0.0,0.38295395232954693,0.08202602057009073
580.0,0.0,0.0,0.2556243136508422,0.0,0.0,0.0,0.05842129268155082,0.0,0.5212365523790276,0.16471784128857936
581.0,0.01662355484007032,0.0,0.08057937835078996,0.0,0.0,0.0,0.021332161105881296,0.0,0.5965251378214106,0.28493976788184794
582.0,0.0,0.0,0.16223616337259178,0.0,0.0,0.0,0.03972345019194423,0.0,0.5818947705077828,0.21614561592768122
583.0,0.0017234417453059789,0.0,0.25383209775103344,0.0,0.0,0.0,0.06355581925444406,0.0,0.5182988346383521,0.16258980661086442
584.0,0.005688135493266049,0.0,0.2599487729985223,0.0,0.0,0.0,0.0630821185992919,0.0,0.5127179553933804,0.15856301751553947
585.0,0.031626412093011744,0.0,0.25710556467683404,0.0,0.0,0.0,0.06313798723148618,0.0,0.4992193160210633,0.14891071997760474
586.0,0.03287725989400169,0.0,0.2829142960787788,0.0,0.0,0.0,0.06107829242419757,0.0,0.4845267481928564,0.13860340341016558
587.0,0.0,0.0,0.3657209312767896,0.0,0.0,0.0,0.07736336815357135,0.0,0.44434703299586736,0.11256866757377165
588.0,0.0,0.0,0.2167568320950479,0.0,0.0,0.0,0.05311855610970446,0.0,0.5465967366647536,0.18352787513049407
589.0,0.0,0.0,0.2310660621271244,0.0,0.0,0.0,0.0577665155317811,0.0,0.5357891992502218,0.1753782230908727
590.0,0.0,0.0,0.17302595805796556,0.0,0.0,0.0,0.04325648951449139,0.0,0.5752419793261756,0.20847557310136755
591.0,0.0,0.0,0.10287242201446145,0.0,0.0,0.0,0.025718105503615363,0.0,0.598232159921307,0.2731773125606163
592.0,0.0,0.0,0.09515841255340801,0.0,0.0,0.0,0.02239093634940531,0.0,0.5962824442301421,0.2861682068670447
593.0,0.0,0.0,0.19245509054112972,0.0,0.0,0.21437594822387315,0.08159891892672348,0.0,0.4150375286998189,0.09653251360845483
594.0,0.00933201667391445,0.0,0.523165547303375,0.0,0.0,0.13080763038844279,0.0801297249345411,0.0,0.22134344185457264,0.03522163884515403
595.0,0.0003594517886957644,0.0,0.6252322018971124,0.0,0.0,0.0,0.12464736075577519,0.0,0.21586185656281576,0.03389912899560088
596.0,0.0,0.0,0.1280293352124588,0.0,0.0,0.0,0.045401209820030285,0.0,0.5926886599221408,0.23388079504536996
597.0,0.0,0.0,0.09391406392288779,0.0,0.0,0.0,0.01842910345104644,0.0,0.594760182885144,0.2928966497409218
598.0,0.0,0.0,0.11688399885960674,0.0,0.0,0.0,0.05748389582844036,0.0,0.5924013966630776,0.2332307086488753
599.0,0.0,0.0,0.06294018220464,0.0,0.0,0.0,0.025266906050925023,0.0,0.5816339436415322,0.3301589681029027
600.0,0.0,0.0,0.019782906701282663,0.0,0.0,0.0,0.004945726675320666,0.0,0.47566999405190263,0.4996013725714941
601.0,0.0,0.0,0.05462034745959615,0.0,0.0,0.0,0.11528964527696582,0.0,0.5937183788971873,0.2363716283662508
602.0,0.0,0.0,0.07575954740329567,0.0,0.0,0.0,0.11085876434390436,0.0,0.5881874209186045,0.22519426733419545
603.0,0.0,0.0,0.11226426116653561,0.0,0.0,0.0,0.0245863381313695,0.0,0.598677549289158,0.26447185141293705
604.0,0.0,0.0,0.16124414424723377,0.0,0.0,0.0,0.04224689017956939,0.0,0.5812152749628662,0.21529369061033066
605.0,0.0,0.0,0.11036199447853579,0.0,0.0,0.0,0.03399540670332659,0.0,0.5984220845758692,0.25722051424226844
606.0,0.0,0.0,0.2626200375505335,0.0,0.0,0.0,0.05467240486700838,0.0,0.5193540614990869,0.16335349608337124
607.0,0.0,0.0,0.1777789357312648,0.0,0.0,0.0,0.04880218581778911,0.0,0.5701078898128658,0.2033109886380804
608.0,0.0,0.0,0.010255758963509084,0.0,0.0,0.0,0.0064609083463452064,0.0,0.45177980294372744,0.5315035297464183
609.0,0.0,0.0,0.037651040782891984,0.0,0.0,0.0,0.009412760195722996,0.0,0.527989440398368,0.424946758623017
610.0,0.0,0.0,0.03809482341412371,0.0,0.0,0.0,0.009523705853530927,0.0,0.5290493375243753,0.42333213320797003
611.0,0.0,0.0,0.02276564859359849,0.0,0.0,0.0,0.005691412148399622,0.0,0.48580495481674385,0.485737984441258
612.0,0.0,0.0,0.08054407136175278,0.0,0.0,0.0,0.020136017840438194,0.0,0.5897577075716782,0.3095622032261308
613.0,0.0,0.0,0.01227723111696897,0.0,0.0,0.0,0.052577138743039833,0.0,0.5569918830847977,0.37815374705519345
614.0,0.0,0.0,0.05927934640811678,0.0,0.0,0.0,0.01341967483193381,0.0,0.5668028887547345,0.36049809000521493
