,altitude
403.0,35.760498046875
404.0,35.3186149597168
405.0,34.23459243774414
406.0,33.55628967285156
407.0,34.482940673828125
408.0,36.06840896606445
409.0,36.34882354736328
410.0,37.12247848510742
411.0,40.13044738769531
412.0,44.507999420166016
413.0,48.295013427734375
414.0,50.07378387451172
415.0,49.09940719604492
416.0,45.45490264892578
417.0,42.15043640136719
418.0,39.31647872924805
419.0,38.02382278442383
420.0,36.188297271728516
421.0,36.045597076416016
422.0,37.08935546875
423.0,36.52143096923828
424.0,35.621952056884766
425.0,35.310794830322266
426.0,36.59521484375
427.0,38.5517692565918
428.0,39.0710334777832
429.0,38.900428771972656
430.0,36.933265686035156
431.0,35.10756301879883
432.0,34.70336151123047
433.0,35.87435531616211
434.0,38.98179244995117
435.0,42.90822982788086
436.0,46.60408401489258
437.0,49.763954162597656
438.0,51.68785858154297
439.0,51.85209274291992
440.0,50.53904342651367
441.0,49.94546127319336
442.0,53.43610763549805
443.0,53.83687973022461
444.0,52.55353546142578
445.0,50.52793502807617
446.0,45.611995697021484
447.0,40.37844467163086
448.0,38.25386047363281
449.0,38.0
450.0,38.04229736328125
451.0,38.48509216308594
452.0,39.9907341003418
453.0,43.12508773803711
454.0,45.96971893310547
455.0,49.09400939941406
456.0,50.19528579711914
457.0,48.37435531616211
458.0,43.85709762573242
459.0,41.44950866699219
460.0,43.683082580566406
461.0,44.02770233154297
462.0,43.538360595703125
463.0,44.70758819580078
464.0,47.59214782714844
465.0,49.4427490234375
466.0,49.41694641113281
467.0,47.641475677490234
468.0,47.157432556152344
469.0,47.162742614746094
470.0,47.1153678894043
471.0,47.79857635498047
472.0,48.23027420043945
473.0,46.72346496582031
474.0,44.259971618652344
475.0,44.0839958190918
476.0,44.359596252441406
477.0,45.666473388671875
478.0,22.42493438720703
479.0,22.754152297973633
480.0,19.96344566345215
481.0,23.28644371032715
482.0,24.938398361206055
483.0,24.630884170532227
484.0,22.56424903869629
485.0,21.1939754486084
486.0,20.95716094970703
487.0,20.312175750732422
488.0,19.056896209716797
489.0,18.399076461791992
490.0,17.671527862548828
491.0,15.796271324157715
492.0,14.212900161743164
493.0,11.063346862792969
494.0,9.010214805603027
495.0,8.563194274902344
496.0,7.614195823669434
497.0,7.653940200805664
498.0,8.555573463439941
499.0,9.091036796569824
500.0,8.514908790588379
501.0,7.423295021057129
502.0,6.456171989440918
503.0,5.566492080688477
504.0,3.469184160232544
505.0,2.410464286804199
506.0,3.4091758728027344
507.0,6.193673133850098
508.0,4.972683906555176
509.0,5.034708023071289
510.0,8.606840133666992
511.0,8.355976104736328
512.0,6.652970314025879
513.0,6.000970363616943
514.0,5.798524379730225
515.0,6.256155967712402
516.0,8.469263076782227
517.0,9.997679710388184
518.0,9.021689414978027
519.0,8.067425727844238
520.0,8.466582298278809
521.0,9.021157264709473
522.0,8.567852020263672
523.0,8.35659122467041
524.0,8.89722728729248
525.0,10.10307788848877
526.0,9.295653343200684
527.0,8.329873085021973
528.0,8.438042640686035
529.0,9.078218460083008
530.0,8.134505271911621
531.0,7.32321834564209
532.0,7.550121307373047
533.0,7.90325403213501
534.0,9.185193061828613
535.0,8.871809005737305
536.0,8.76196575164795
537.0,9.923739433288574
538.0,10.483597755432129
539.0,10.234912872314453
540.0,12.144268035888672
541.0,11.023611068725586
542.0,9.95610523223877
543.0,10.015545845031738
544.0,9.276805877685547
545.0,9.553202629089355
546.0,10.33422565460205
547.0,10.84537410736084
548.0,11.73264217376709
549.0,12.820581436157227
550.0,13.81830883026123
551.0,15.100571632385254
552.0,16.482913970947266
553.0,17.555500030517578
554.0,17.517648696899414
555.0,18.03533172607422
556.0,21.803464889526367
557.0,25.86157989501953
558.0,26.541866302490234
559.0,26.875085830688477
560.0,28.366413116455078
561.0,31.35053253173828
562.0,33.566131591796875
563.0,33.96147537231445
564.0,33.23005676269531
565.0,33.57892990112305
566.0,34.81589126586914
567.0,35.31201171875
568.0,35.21287155151367
569.0,37.023128509521484
570.0,40.565914154052734
571.0,44.531639099121094
572.0,47.03116226196289
573.0,48.13323211669922
574.0,47.73943328857422
575.0,45.752960205078125
576.0,43.10913848876953
577.0,40.53894805908203
578.0,39.02582931518555
579.0,38.44329833984375
580.0,38.714576721191406
581.0,38.6345100402832
582.0,37.690467834472656
583.0,36.06779479980469
584.0,35.62972640991211
585.0,36.55402374267578
586.0,37.27958679199219
587.0,38.62488555908203
588.0,39.50326919555664
589.0,37.76643753051758
590.0,36.62085723876953
591.0,36.69171142578125
592.0,37.611454010009766
593.0,38.61949920654297
594.0,41.629661560058594
595.0,43.96501159667969
596.0,47.5821533203125
597.0,51.32398986816406
598.0,52.571529388427734
599.0,53.23097229003906
600.0,55.561492919921875
601.0,60.6666374206543
602.0,59.80596923828125
603.0,55.48805236816406
604.0,52.69577407836914
605.0,48.593929290771484
606.0,43.048118591308594
607.0,39.06093215942383
608.0,38.049842834472656
609.0,38.0
610.0,38.008426666259766
611.0,38.242610931396484
612.0,39.55812072753906
613.0,42.38603591918945
614.0,45.75788879394531
615.0,46.12599182128906
616.0,44.05186080932617
617.0,39.782989501953125
618.0,40.031532287597656
619.0,42.70323944091797
620.0,44.415863037109375
621.0,44.875640869140625
622.0,44.107200622558594
623.0,44.76302719116211
624.0,46.719154357910156
625.0,46.22220230102539
626.0,44.48511505126953
627.0,45.05449676513672
628.0,45.787628173828125
629.0,45.81324005126953
630.0,46.254032135009766
631.0,45.42543411254883
632.0,44.09777069091797
633.0,43.53132629394531
634.0,44.24481201171875
635.0,43.901145935058594
636.0,44.3589973449707
637.0,24.73074722290039
638.0,24.448352813720703
639.0,23.335004806518555
640.0,27.87281608581543
641.0,29.22379493713379
642.0,28.80669403076172
643.0,26.455068588256836
644.0,23.099348068237305
645.0,20.382530212402344
646.0,17.74120330810547
647.0,17.23673439025879
648.0,19.13723373413086
649.0,18.93462371826172
650.0,17.148164749145508
651.0,15.052001953125
652.0,11.479290962219238
653.0,8.671219825744629
654.0,8.558168411254883
655.0,7.598574161529541
656.0,8.092717170715332
657.0,8.719327926635742
658.0,8.593483924865723
659.0,7.752499103546143
660.0,7.460994243621826
661.0,7.10393762588501
662.0,8.025980949401855
663.0,7.363006114959717
664.0,5.479482173919678
665.0,4.413320541381836
666.0,5.6200785636901855
667.0,6.422401428222656
668.0,7.326676845550537
669.0,8.76743221282959
670.0,8.541805267333984
671.0,8.00214958190918
672.0,7.600471496582031
673.0,7.748599052429199
674.0,8.710809707641602
675.0,9.404353141784668
676.0,10.436407089233398
677.0,9.558521270751953
678.0,8.130615234375
679.0,7.822755336761475
680.0,8.682860374450684
681.0,8.216545104980469
682.0,8.739204406738281
683.0,9.734305381774902
684.0,9.297504425048828
685.0,8.5459566116333
686.0,7.808358192443848
687.0,8.028605461120605
688.0,8.416610717773438
689.0,7.669388294219971
690.0,7.5889716148376465
691.0,7.697475910186768
692.0,7.631195545196533
693.0,8.46345329284668
694.0,9.044671058654785
695.0,8.878110885620117
696.0,8.903284072875977
697.0,9.988422393798828
698.0,10.044058799743652
699.0,10.820932388305664
700.0,9.13125228881836
701.0,8.884343147277832
702.0,9.013437271118164
703.0,8.780638694763184
704.0,8.95099925994873
705.0,9.16507339477539
706.0,9.47700023651123
707.0,10.69519329071045
708.0,13.579706192016602
709.0,15.71668815612793
710.0,16.466304779052734
711.0,17.368135452270508
712.0,18.232322692871094
713.0,18.21477699279785
714.0,17.787004470825195
715.0,20.466188430786133
716.0,24.309864044189453
717.0,25.32176399230957
718.0,25.496248245239258
719.0,27.6651611328125
720.0,29.061859130859375
721.0,28.459064483642578
722.0,31.270957946777344
723.0,33.58285903930664
724.0,34.39327621459961
725.0,34.924068450927734
726.0,35.638736724853516
727.0,36.924346923828125
728.0,38.5626335144043
729.0,41.238197326660156
730.0,44.180789947509766
731.0,46.413047790527344
732.0,47.80295181274414
733.0,47.767425537109375
734.0,46.615699768066406
735.0,43.37689208984375
736.0,41.186767578125
737.0,39.58664321899414
738.0,38.92584991455078
739.0,39.478858947753906
740.0,38.803245544433594
741.0,39.12950897216797
742.0,37.870914459228516
743.0,36.52756118774414
744.0,36.81875228881836
745.0,36.8602180480957
746.0,37.49008560180664
747.0,37.840084075927734
748.0,37.501007080078125
749.0,38.200077056884766
750.0,40.00956344604492
751.0,41.0177001953125
752.0,40.5932731628418
753.0,40.71734619140625
754.0,40.533058166503906
755.0,44.0419807434082
756.0,49.71723937988281
757.0,53.8022575378418
758.0,57.67316818237305
759.0,62.064903259277344
760.0,65.86016082763672
761.0,64.7620849609375
762.0,59.93456268310547
763.0,55.44813919067383
764.0,51.50615692138672
765.0,46.151161193847656
766.0,40.541038513183594
767.0,38.28227233886719
768.0,38.119781494140625
769.0,38.03608703613281
770.0,38.00921630859375
771.0,38.311344146728516
772.0,40.34225082397461
773.0,44.26340866088867
774.0,42.70671844482422
775.0,39.79341125488281
776.0,39.30587387084961
777.0,42.20152282714844
778.0,44.27008819580078
779.0,45.74577331542969
780.0,45.93043518066406
781.0,44.88570022583008
782.0,43.99045944213867
783.0,44.39073944091797
784.0,43.50969314575195
785.0,42.47875213623047
786.0,43.184486389160156
787.0,43.917930603027344
788.0,43.87992858886719
789.0,44.22218322753906
790.0,43.3858642578125
791.0,43.003990173339844
792.0,43.35859298706055
793.0,42.996734619140625
794.0,42.42521286010742
795.0,44.50710678100586
796.0,22.03021240234375
797.0,22.270172119140625
798.0,30.46516227722168
799.0,33.49680709838867
800.0,32.59931182861328
801.0,30.703859329223633
802.0,28.882719039916992
803.0,25.526565551757812
804.0,20.979211807250977
805.0,18.81455421447754
806.0,18.337976455688477
807.0,18.917102813720703
808.0,18.409746170043945
809.0,16.705379486083984
810.0,14.817778587341309
811.0,12.209238052368164
812.0,10.012434005737305
813.0,9.134032249450684
814.0,7.496328353881836
815.0,8.467655181884766
816.0,9.442362785339355
817.0,8.42431926727295
818.0,7.741530895233154
819.0,7.361926555633545
820.0,7.080489158630371
821.0,7.772273540496826
822.0,8.129956245422363
823.0,7.38653564453125
824.0,6.697527885437012
825.0,6.474775314331055
826.0,6.319691181182861
827.0,6.268826007843018
828.0,6.060692310333252
829.0,6.320681571960449
830.0,7.240090370178223
831.0,8.413100242614746
832.0,10.82904052734375
833.0,13.209909439086914
834.0,15.845528602600098
835.0,11.527506828308105
836.0,7.13120174407959
837.0,9.143084526062012
838.0,8.756689071655273
839.0,8.259038925170898
840.0,7.955227851867676
841.0,9.124114990234375
842.0,10.14090347290039
843.0,9.414047241210938
844.0,8.342366218566895
845.0,7.710241317749023
846.0,7.499194622039795
847.0,7.941273212432861
848.0,8.124682426452637
849.0,7.829867839813232
850.0,7.045682430267334
851.0,7.19635534286499
852.0,7.097034454345703
853.0,7.813621997833252
854.0,8.417491912841797
855.0,7.957740783691406
856.0,8.827486038208008
857.0,9.395538330078125
858.0,10.017545700073242
859.0,8.804502487182617
860.0,7.67115592956543
861.0,8.677465438842773
862.0,9.368163108825684
863.0,8.914978981018066
864.0,8.378470420837402
865.0,9.440053939819336
866.0,12.049124717712402
867.0,14.850990295410156
868.0,16.13174819946289
869.0,15.56511116027832
870.0,16.950515747070312
871.0,18.463472366333008
872.0,18.065868377685547
873.0,17.667390823364258
874.0,18.828062057495117
875.0,22.843603134155273
876.0,25.383588790893555
877.0,24.566972732543945
878.0,26.536550521850586
879.0,28.825105667114258
880.0,28.95098304748535
881.0,31.86650848388672
882.0,34.57721710205078
883.0,35.68012619018555
884.0,35.786277770996094
885.0,36.359012603759766
886.0,38.20102310180664
887.0,40.77128219604492
888.0,43.79814147949219
889.0,45.81004333496094
890.0,47.94752502441406
891.0,49.18160629272461
892.0,48.712764739990234
893.0,46.895320892333984
894.0,44.21045684814453
895.0,41.55466842651367
896.0,40.05596160888672
897.0,38.43492889404297
898.0,39.11278533935547
899.0,39.5424690246582
900.0,39.59137725830078
901.0,38.20612716674805
902.0,37.572357177734375
903.0,37.91973114013672
904.0,38.3889274597168
905.0,37.381832122802734
906.0,36.68593215942383
907.0,38.69683074951172
908.0,41.35559844970703
909.0,44.73384094238281
910.0,45.39418411254883
911.0,42.385231018066406
912.0,39.957191467285156
913.0,39.83787536621094
914.0,42.25931930541992
915.0,47.2396240234375
916.0,53.41513442993164
917.0,60.971717834472656
918.0,66.99699401855469
919.0,70.30020904541016
920.0,67.69219207763672
921.0,62.83591842651367
922.0,57.54561996459961
923.0,52.98832702636719
924.0,47.9472770690918
925.0,42.55746841430664
926.0,40.227149963378906
927.0,40.39775466918945
928.0,39.0655517578125
929.0,38.021907806396484
930.0,38.05828094482422
931.0,38.676025390625
932.0,40.55388259887695
933.0,39.478702545166016
934.0,38.731529235839844
935.0,42.17124557495117
936.0,44.723541259765625
937.0,47.23035430908203
938.0,47.82649612426758
939.0,46.50618362426758
940.0,45.64833068847656
941.0,44.541629791259766
942.0,44.09310531616211
943.0,44.972103118896484
944.0,45.52020263671875
945.0,44.58116912841797
946.0,43.30320739746094
947.0,43.25218963623047
948.0,44.07866287231445
949.0,44.44319152832031
950.0,45.71636199951172
951.0,46.07960510253906
952.0,43.53582763671875
953.0,42.12998962402344
954.0,44.17442321777344
955.0,23.76677894592285
956.0,25.564464569091797
957.0,37.660179138183594
958.0,37.95645523071289
959.0,36.77107238769531
960.0,35.68484115600586
961.0,33.38268280029297
962.0,28.996170043945312
963.0,23.084564208984375
964.0,19.91437339782715
965.0,20.09687042236328
966.0,19.19036293029785
967.0,17.64484214782715
968.0,16.10531234741211
969.0,14.106364250183105
970.0,13.02074146270752
971.0,13.943669319152832
972.0,11.067022323608398
973.0,9.039579391479492
974.0,8.103506088256836
975.0,9.02575969696045
976.0,7.709245204925537
977.0,7.279611587524414
978.0,7.936462879180908
979.0,7.446004867553711
980.0,8.021160125732422
981.0,8.936321258544922
982.0,7.90912389755249
983.0,7.101519584655762
984.0,6.645897388458252
985.0,6.240290641784668
986.0,6.201573848724365
987.0,6.5154924392700195
988.0,7.195981025695801
989.0,7.941751480102539
990.0,8.935794830322266
991.0,9.400984764099121
992.0,8.880157470703125
993.0,10.329268455505371
994.0,6.743270397186279
995.0,5.941702365875244
996.0,8.599109649658203
997.0,8.546966552734375
998.0,7.586428165435791
999.0,8.04249095916748
1000.0,8.163078308105469
1001.0,8.53779125213623
1002.0,8.46021842956543
1003.0,9.540063858032227
1004.0,9.145956039428711
1005.0,8.260875701904297
1006.0,7.623401641845703
1007.0,7.348359107971191
1008.0,7.342032432556152
1009.0,5.9029412269592285
1010.0,5.337141990661621
1011.0,7.056778907775879
1012.0,7.68428897857666
1013.0,7.9686055183410645
1014.0,7.916079044342041
1015.0,7.875696182250977
1016.0,8.661039352416992
1017.0,10.18340015411377
1018.0,10.41981029510498
1019.0,9.505441665649414
1020.0,9.096654891967773
1021.0,9.19675064086914
1022.0,8.94697380065918
1023.0,8.893159866333008
1024.0,9.615571022033691
1025.0,11.648776054382324
1026.0,13.317218780517578
1027.0,14.277719497680664
1028.0,15.10637092590332
1029.0,17.02834129333496
1030.0,18.9296817779541
1031.0,19.65167999267578
1032.0,19.150249481201172
1033.0,19.67578125
1034.0,23.10196876525879
1035.0,25.277021408081055
1036.0,24.068635940551758
1037.0,24.985843658447266
1038.0,27.87630844116211
1039.0,29.23444938659668
1040.0,30.936861038208008
1041.0,32.943687438964844
1042.0,34.517940521240234
1043.0,36.043758392333984
1044.0,37.2696418762207
1045.0,38.60177230834961
1046.0,42.44144821166992
1047.0,46.040016174316406
1048.0,48.23023986816406
1049.0,49.24822998046875
1050.0,51.377784729003906
1051.0,51.46732711791992
1052.0,48.24147033691406
1053.0,43.71169662475586
1054.0,42.25773620605469
1055.0,43.836639404296875
1056.0,43.09799575805664
1057.0,42.2937126159668
1058.0,41.499691009521484
1059.0,41.08135223388672
1060.0,41.03197479248047
1061.0,40.64863586425781
1062.0,40.25718688964844
1063.0,39.49726104736328
1064.0,37.95425796508789
1065.0,37.752750396728516
1066.0,40.357730865478516
1067.0,43.01078796386719
1068.0,45.48032760620117
1069.0,46.90554428100586
1070.0,42.461910247802734
1071.0,39.694358825683594
1072.0,40.57328796386719
1073.0,42.73395538330078
1074.0,49.04561233520508
1075.0,55.14418029785156
1076.0,62.217796325683594
1077.0,69.76441955566406
1078.0,72.99626159667969
1079.0,69.01536560058594
1080.0,62.693111419677734
1081.0,56.1086540222168
1082.0,51.33620071411133
1083.0,47.935638427734375
1084.0,45.22793197631836
1085.0,44.777523040771484
1086.0,44.98340606689453
1087.0,42.46705627441406
1088.0,39.03400421142578
1089.0,38.010108947753906
1090.0,38.18265151977539
1091.0,39.1050910949707
1092.0,39.62428283691406
1093.0,43.252227783203125
1094.0,45.21883773803711
1095.0,47.07223892211914
1096.0,49.161094665527344
1097.0,50.380367279052734
1098.0,50.09319305419922
1099.0,50.08512496948242
1100.0,49.36858367919922
1101.0,48.461585998535156
1102.0,49.09895706176758
1103.0,49.91468048095703
1104.0,49.12784194946289
1105.0,47.5704231262207
1106.0,46.87428665161133
1107.0,47.38947677612305
1108.0,48.80827713012695
1109.0,50.65452575683594
1110.0,49.80386734008789
1111.0,46.63330078125
1112.0,45.132572174072266
1113.0,46.59124755859375
1114.0,29.249528884887695
1115.0,33.869014739990234
1116.0,43.041648864746094
1117.0,41.89848709106445
1118.0,40.38697052001953
1119.0,39.017704010009766
1120.0,36.80230712890625
1121.0,32.564598083496094
1122.0,27.336044311523438
1123.0,23.477149963378906
1124.0,21.73477554321289
1125.0,20.529340744018555
1126.0,19.07209587097168
1127.0,16.963857650756836
1128.0,14.085453987121582
1129.0,12.902630805969238
1130.0,14.093788146972656
1131.0,11.06816577911377
1132.0,8.558137893676758
1133.0,8.661916732788086
1134.0,8.840909004211426
1135.0,7.831305027008057
1136.0,8.269264221191406
1137.0,8.534193992614746
1138.0,8.089277267456055
1139.0,8.544716835021973
1140.0,8.640242576599121
1141.0,7.934536457061768
1142.0,7.633990287780762
1143.0,7.809950828552246
1144.0,7.168424129486084
1145.0,6.197535037994385
1146.0,6.022444725036621
1147.0,6.548216819763184
1148.0,7.6650190353393555
1149.0,9.218356132507324
1150.0,8.140475273132324
1151.0,6.566115379333496
1152.0,7.735910415649414
1153.0,5.459824085235596
